,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,valence
159,0.0976,0.974,149040,0.596,1GeNui6m825V8jP4uKiIaH,0,6,0.151,-8.888,1,Spotify,energetic,Locked In,0.184,111.959,4,0.892
160,0.0608,0.876,163320,0.662,2gwkD6igEhQbDQegRCcdoB,0,2,0.127,-6.482,0,Spotify,energetic,Locked In,0.426,75.445,4,0.844
161,0.0948,0.729,243976,0.603,3XiNC94b4Tq1xwv70sQJGN,0,6,0.113,-6.736,0,Spotify,energetic,Locked In,0.0666,134.972,4,0.207
162,0.144,0.929,132024,0.7,2ZrAjMSmlbDIil0JaVgTHh,0,0,0.349,-5.595,0,Spotify,energetic,Locked In,0.0906,120.009,4,0.802
163,0.174,0.682,192471,0.559,3j84U36KvLeXNDPv4t5pI8,0,0,0.344,-5.545,1,Spotify,energetic,Locked In,0.127,202.015,4,0.137
164,0.0104,0.802,157712,0.591,6gi6y1xwmVszDWkUqab1qw,0,8,0.196,-4.895,1,Spotify,energetic,Locked In,0.225,139.864,4,0.309
165,0.1,0.673,170853,0.715,1AdXchAT6hBUm5d6y4nKjI,0,3,0.115,-5.239,0,Spotify,energetic,Locked In,0.0891,155.992,4,0.712
166,0.121,0.861,166640,0.621,5AjINjwKyRvQJhSe2zpPHi,0,1,0.0689,-7.106,1,Spotify,energetic,Locked In,0.362,83.976,4,0.254
167,0.00509,0.803,213308,0.759,0JjM9bKm4wrwohMslcm892,0,7,0.0921,-4.692,0,Spotify,energetic,Locked In,0.0494,104,4,0.284
168,0.0327,0.881,198913,0.457,2Ec33AVlkTTq8BHFgBTdQs,0,7,0.231,-8.191,0,Spotify,energetic,Locked In,0.156,136.97,4,0.296
169,0.268,0.867,173288,0.744,4cSSL3YafYjM3yjgFO1vJg,0,9,0.0713,-5.171,0,Spotify,energetic,Locked In,0.228,84.005,4,0.645
170,0.17,0.836,206702,0.617,7wsmIIm0xWmtP7TmACXkJn,0,0,0.319,-4.363,1,Spotify,energetic,Locked In,0.0534,138.066,4,0.866
171,0.0204,0.745,131248,0.642,1xbtojAZsQjOgiGdGX6ChU,0,7,0.0658,-6.257,0,Spotify,energetic,Locked In,0.287,179.974,4,0.226
172,0.145,0.759,268434,0.73,7eBqSVxrzQZtK2mmgRG6lC,3.06E-06,0,0.11,-7.985,0,Spotify,energetic,Locked In,0.0516,115.007,4,0.74
173,0.000248,0.529,104591,0.9,2QpGZOhTCHHiKmpSO9FW4h,1.21E-05,1,0.0426,-3.503,1,Spotify,energetic,Locked In,0.418,180.291,4,0.434
174,0.409,0.78,167898,0.828,6GSkLS2y4ZnnZsuRAj975K,0,8,0.104,-2.235,1,Spotify,energetic,Locked In,0.237,160.113,4,0.786
175,0.0957,0.97,142417,0.463,2nKYHpmwjLaEOXS3o7QMiz,0,10,0.151,-7.259,1,Spotify,energetic,Locked In,0.366,108.003,4,0.46
176,0.0392,0.761,169147,0.586,36J0iaPDGbYGsHvYpaYs3k,0,0,0.0558,-5.368,1,Spotify,energetic,Locked In,0.359,149.804,4,0.719
177,0.000159,0.805,172245,0.776,0oVxGuRMnawFgA8aduocfc,0,1,0.0502,-6.006,1,Spotify,energetic,Locked In,0.139,146.997,4,0.172
178,0.588,0.81,208293,0.353,0AluA5RNsa4Cx6XRhf2hWZ,0,6,0.102,-9.931,0,Spotify,energetic,Locked In,0.31,88.031,4,0.0727
179,0.0827,0.893,161377,0.618,0lSZh5W0wDeurkGzLYY6hf,0,7,0.542,-4.425,0,Spotify,energetic,Locked In,0.112,119.099,4,0.389
180,0.0219,0.852,157693,0.73,7f1zjZG77S891Uv4O68yfk,0,1,0.336,-5.803,1,Spotify,energetic,Locked In,0.0579,92.506,4,0.394
181,0.035,0.964,142273,0.346,6vN77lE9LK6HP2DewaN6HZ,0,5,0.108,-9.309,0,Spotify,energetic,Locked In,0.53,119.958,4,0.562
182,0.0825,0.671,233278,0.833,6ya8ejoKgw906Y8LWclqrp,0,5,0.0726,-5.152,0,Spotify,energetic,Locked In,0.395,79.351,4,0.702
183,0.0412,0.86,224663,0.507,2qSpOQdHmHpOcVXzV9WU5w,6.55E-06,0,0.13,-5.776,0,Spotify,energetic,Locked In,0.369,85.005,4,0.15
184,0.299,0.88,299227,0.67,3SZqA7rQvROJsCbUu2v0xa,5.08E-06,2,0.0677,-5.188,1,Spotify,energetic,Locked In,0.0429,100.995,4,0.142
185,0.511,0.691,202040,0.64,6MF4tRr5lU8qok8IKaFOBE,0,0,0.409,-6.441,1,Spotify,energetic,Locked In,0.369,138.672,4,0.163
186,0.102,0.826,224916,0.635,0jBJIQuToUUOEx7JJkiPzm,0,5,0.245,-5.181,0,Spotify,energetic,Locked In,0.212,119.954,4,0.808
187,0.228,0.919,205803,0.622,59ywHNwwchG4nZJMLyxSzd,4.24E-06,1,0.122,-7.384,1,Spotify,energetic,Locked In,0.0997,140.022,4,0.424
188,0.015,0.778,198849,0.573,4bl1HBZliBuYpFZjWgefE4,0,10,0.464,-7.339,0,Spotify,energetic,Locked In,0.251,140.114,4,0.269
189,0.695,0.677,210080,0.421,3OKjDHmSJVKOn6V4hCR8bq,0,2,0.139,-10.19,0,Spotify,energetic,Locked In,0.14,85.332,5,0.609
190,0.00157,0.899,225924,0.509,00ko9WaS4jOX1kEk3gvHjf,0,9,0.0573,-8.04,1,Spotify,energetic,Locked In,0.387,150.001,4,0.599
191,0.0174,0.823,205760,0.552,2u3EyuCqqV31woqGvO9LBz,0,4,0.122,-7.57,0,Spotify,energetic,Locked In,0.324,124.038,4,0.418
192,0.00813,0.741,254723,0.87,4IO8X9W69dIQe0EC5ALXhq,0,6,0.114,-3.494,0,Spotify,energetic,Locked In,0.503,184.194,4,0.663
193,0.177,0.83,129882,0.564,5FkoSXiJPKTNyYgALRJFhD,0,1,0.128,-7.822,1,Spotify,energetic,Locked In,0.235,85.042,4,0.107
194,0.00718,0.772,163390,0.847,3xB5uHrhe0uaIxNGf3JwZA,0,10,0.156,-3.789,0,Spotify,energetic,Locked In,0.0929,100.013,4,0.704
195,0.128,0.755,141827,0.772,3WyRgi8CzQnhzO0xw79tTS,0,6,0.157,-5.585,1,Spotify,energetic,Locked In,0.4,132.906,4,0.678
196,0.00944,0.746,157816,0.497,2wZjsbwmWfNVslgV5afl1L,8.60E-05,1,0.101,-5.785,1,Spotify,energetic,Locked In,0.149,160.051,4,0.25
197,0.0235,0.736,192779,0.622,0jAfdqv18goRTUxm3ilRjb,0,6,0.151,-4.653,0,Spotify,energetic,Locked In,0.133,191.971,4,0.506
198,0.0881,0.775,174848,0.823,1fPnUpoXCpD2NDI4vPVeLw,0,5,0.309,-4.941,0,Spotify,energetic,Locked In,0.0635,120.059,4,0.65
199,0.0456,0.755,205147,0.575,7rC5Pl8rQSX4myONQHYPBK,0.00124,4,0.276,-8.393,0,Spotify,energetic,Locked In,0.0678,85.987,4,0.49
200,0.0579,0.802,172196,0.82,6YfTl5YupXOQBKiJJLrxcw,0,10,0.149,-5.969,0,Spotify,energetic,Locked In,0.146,164.005,4,0.613
201,0.118,0.862,223787,0.689,2VIMXmWUIqhMqg6h5FOFPG,0,1,0.0729,-5.68,1,Spotify,energetic,Locked In,0.323,83.964,4,0.364
202,0.00181,0.84,155913,0.692,0WLhJ2NBuZHuoHY8pLVHJ0,0,8,0.344,-5.399,1,Spotify,energetic,Locked In,0.0356,100.046,4,0.145
203,0.178,0.844,244941,0.513,7pMRoGLEJuFM2wl5pt0R99,0,1,0.0845,-8.769,1,Spotify,energetic,Locked In,0.335,128.085,4,0.344
204,0.093,0.532,186344,0.704,40Zb4FZ6nS1Hj8RVfaLkCV,0,5,0.184,-3.895,0,Spotify,energetic,Locked In,0.26,96.004,4,0.591
205,0.00333,0.903,166333,0.668,2ky7vgodn1YedpeS00lUqt,0,8,0.111,-7.881,1,Spotify,energetic,Locked In,0.24,145.058,4,0.532
206,0.0611,0.788,177314,0.436,7KSSdFCBHCfq4KPzz78ghk,0,1,0.0979,-9.435,1,Spotify,energetic,Locked In,0.364,129.847,4,0.341
207,0.468,0.631,230693,0.774,42zd6DYQ4o4SECmTITrM1U,0,11,0.281,-2.459,1,Spotify,energetic,Locked In,0.3,79.745,4,0.44
208,0.013,0.734,228367,0.683,3WRIaWsws011vHMd9uzPjG,0,1,0.28,-6.105,1,Spotify,energetic,Locked In,0.0776,162.038,4,0.445
209,0.0687,0.858,165998,0.799,4GErqtrdgp4w2z984cReZl,0,1,0.0858,-3.592,1,Spotify,energetic,Locked In,0.0468,99.965,4,0.29
210,0.142,0.686,189474,0.609,03i4lR6ZZo0214WhmrE8t9,0,9,0.0631,-6.784,0,Spotify,energetic,Locked In,0.165,152.05,4,0.737
211,0.0677,0.753,194732,0.686,6wWaVoUOzLQJHd3bWAUpdZ,0,1,0.193,-5.415,0,Spotify,energetic,Locked In,0.284,132.055,4,0.886
212,0.0314,0.874,150072,0.666,20QsjZcPfLlW9OidT7RphJ,1.60E-06,11,0.0865,-5.116,0,Spotify,energetic,Locked In,0.205,95.986,4,0.639
213,0.0595,0.743,194184,0.87,3wScL5W8H40zzCKN0atfBk,0,1,0.299,-2.188,1,Spotify,energetic,Locked In,0.212,99.075,4,0.884
214,0.0252,0.843,155497,0.741,55CHeLEfn5iJ0IIkgaa4si,0,11,0.096,-5.609,1,Spotify,energetic,Locked In,0.334,168.983,4,0.68
215,0.0769,0.868,176911,0.661,5YSfZJE0EYrGVsWeYqv9xo,7.33E-06,2,0.114,-3.67,1,Spotify,energetic,Locked In,0.233,165.02,4,0.482
216,0.177,0.73,230387,0.816,5R9k9x85lAYbamdUoKAJvj,1.23E-05,7,0.415,-5.402,1,Spotify,energetic,Locked In,0.304,142.054,4,0.803
217,0.00341,0.874,164754,0.847,7qeWNGBqqagdwf4KnjRzGZ,0,2,0.29,-3.574,1,Spotify,energetic,Locked In,0.233,134.965,4,0.881
218,0.00586,0.888,175711,0.74,1NHlyKgtR4roNylOhidKSv,0,8,0.218,-5.363,1,Spotify,energetic,Locked In,0.238,100.003,4,0.664
219,0.155,0.756,156780,0.867,22WV03i2lBbwNVCE1g671p,0.00285,7,0.33,-3.626,1,Spotify,energetic,Locked In,0.162,129.983,4,0.666
220,0.0627,0.789,349265,0.679,1knDG6hRiyjs3d7tG4GJ2Z,1.94E-06,10,0.0752,-6.236,0,Spotify,energetic,Locked In,0.275,95.008,4,0.541
221,0.0525,0.957,217220,0.767,0W1ZfgXpC23RYQPDq7RM5I,0,0,0.117,-5.116,1,Spotify,energetic,Locked In,0.115,110.508,4,0.577
222,0.0123,0.835,195257,0.659,6PRh0ilIMEP1xlUHqalnkD,0,4,0.372,-5.696,1,Spotify,energetic,Locked In,0.31,129.93,4,0.579
223,0.0104,0.871,179388,0.493,5duCElafuovM4ZSmkQL4hn,0,9,0.0917,-6.775,1,Spotify,energetic,Locked In,0.338,93.016,4,0.157
224,0.000677,0.899,126446,0.811,5KBARWIxeMGkvUax9VtVC9,0,2,0.0672,-6.294,1,Spotify,energetic,Locked In,0.258,105.038,4,0.587
225,0.0244,0.817,179059,0.743,4F60iJFwx0G7x3SNjYWiZP,1.04E-06,9,0.102,-4.793,1,Spotify,energetic,Locked In,0.166,172.962,4,0.374
226,0.0627,0.876,244679,0.786,60SdxE8apGAxMiRrpbmLY0,0,10,0.127,-4.884,0,Spotify,energetic,Locked In,0.306,153.068,4,0.575
227,0.0021,0.716,247055,0.541,2bSk87AVkCIIC3Bcligq1z,0,1,0.115,-7.909,1,Spotify,energetic,Locked In,0.149,139.978,4,0.387
228,0.0651,0.797,173600,0.844,4dVpf9jZjcORqGTLUaeYj9,0,11,0.087,-5.482,1,Spotify,energetic,Locked In,0.275,170.142,4,0.52
229,0.00856,0.911,171236,0.636,6001xXfECxjyKrrbbRF0Vl,0,1,0.0959,-6.202,1,Spotify,energetic,Locked In,0.198,88.956,4,0.431
230,0.0415,0.781,149949,0.597,7wcyO1rrH3Ru4t659IjG41,0,10,0.152,-6.794,0,Spotify,energetic,Locked In,0.23,158.043,4,0.544
231,0.202,0.876,175230,0.519,1ZAyjvIk9YiD76yYy0TEG6,0,11,0.108,-6.531,1,Spotify,energetic,Locked In,0.143,94.981,4,0.158
232,0.18,0.515,153337,0.802,6xVhqLT40s5sVhepe9Mckc,0,2,0.241,-2.655,0,Spotify,energetic,Locked In,0.283,76.069,4,0.279
233,0.0298,0.616,196112,0.669,1faIb3PPSzEifCHUOJ691R,0,1,0.127,-5.791,1,Spotify,energetic,Locked In,0.32,154.056,4,0.275
234,0.0573,0.904,164899,0.627,0ZeAEOI1A33pYLNbSS4VFQ,0,1,0.108,-6.186,1,Spotify,energetic,Locked In,0.103,139.984,4,0.555
235,0.048,0.709,169763,0.562,7DHNcoR73yUYCSn6PqBgkH,0,11,0.207,-10.326,1,Spotify,energetic,Locked In,0.116,88.027,4,0.265
236,0.141,0.88,215345,0.569,7tbyiwnLhtKYXNMjCZ60BT,0,2,0.673,-5.497,1,Spotify,energetic,Locked In,0.274,137.024,4,0.141
237,0.0854,0.851,215839,0.702,1dQ84P0W0lOckT02lPEhhP,0,1,0.374,-4.172,1,Spotify,energetic,Locked In,0.268,126.94,4,0.179
238,0.0129,0.961,202277,0.571,32lECHmQimK363xwXhRUJq,0,6,0.0472,-4.002,1,Spotify,energetic,Locked In,0.177,125.011,4,0.64
239,0.0477,0.753,175170,0.597,6x0QNM6f0C2JEjK0hFF8Ca,0,8,0.197,-8.469,1,Spotify,energetic,Locked In,0.292,76.997,4,0.616
240,0.0326,0.874,144098,0.635,6ZBqCuo8fUGSZJGYR9LNwL,0,8,0.0676,-6.703,1,Spotify,energetic,Locked In,0.164,102.022,4,0.369
241,0.241,0.79,212280,0.746,4raMIjIjMc8JohHth7l9lG,0,9,0.316,-5.96,1,Spotify,energetic,Motivation Mix,0.0502,124.971,4,0.538
242,0.0794,0.675,176616,0.931,1z1Hg7Vb0AhHDiEmnDE79l,2.33E-05,1,0.11,-3.432,0,Spotify,energetic,Motivation Mix,0.0742,124.008,4,0.613
243,0.212,0.573,174062,0.739,4RVtBlHFKj51Ipvpfv5ER4,0,9,0.175,-5.455,1,Spotify,energetic,Motivation Mix,0.0581,120.077,4,0.363
244,0.00715,0.702,162081,0.794,6J7WMB5GII6pEOzy687jhO,4.56E-05,3,0.11,-5.913,1,Spotify,energetic,Motivation Mix,0.0562,103.972,4,0.37
245,0.175,0.447,175312,0.684,4fK2NU9UyQJV74ZGiSVYsr,0,9,0.478,-4.721,0,Spotify,energetic,Motivation Mix,0.09,125.655,4,0.437
246,0.0728,0.564,165767,0.747,6GIRtKNXokeu25nn7U6Hu8,0,5,0.151,-3.374,1,Spotify,energetic,Motivation Mix,0.0584,97.878,4,0.717
247,0.0249,0.594,193187,0.935,7bF6tCO3gFb8INrEDcjNT5,3.97E-06,8,0.637,-3.562,1,Spotify,energetic,Motivation Mix,0.0565,127.015,4,0.366
248,0.0446,0.575,179531,0.808,6BwClo5W3VvTzJv8bvZXDD,0,1,0.0693,-4.578,1,Spotify,energetic,Motivation Mix,0.0439,127.922,4,0.232
249,0.0559,0.675,176594,0.827,4w3InOZmItJiSlhnkr3lv6,2.46E-06,8,0.126,-4.793,0,Spotify,energetic,Motivation Mix,0.038,125.988,4,0.446
250,0.0337,0.679,183934,0.866,6VP3410weACXiPCVLKSkOb,0,2,0.0688,-3.754,1,Spotify,energetic,Motivation Mix,0.0566,121.927,4,0.441
251,0.562,0.37,173173,0.675,5dC3Cv6uGfyr16zJtr6n1n,0,9,0.247,-6.167,1,Spotify,energetic,Motivation Mix,0.103,76.087,4,0.437
252,0.00377,0.553,170476,0.954,1SG6r7daFfpzPcU15luVqB,0.0429,7,0.408,-2.883,1,Spotify,energetic,Motivation Mix,0.0575,125.89,4,0.236
253,0.0736,0.708,192681,0.872,1VYj8u5I4L5Xl21zQiQMx7,0,6,0.337,-5.775,1,Spotify,energetic,Motivation Mix,0.0502,124.026,4,0.25
254,0.00887,0.572,206667,0.811,7rRMmhC027ixjjXzuZYoMv,5.65E-06,6,0.124,-4.874,0,Spotify,energetic,Motivation Mix,0.066,125.946,4,0.332
255,0.0931,0.733,170893,0.786,4UuGBDjt8gLXsANZqZxMBz,0.0013,11,0.1,-7.494,1,Spotify,energetic,Motivation Mix,0.0422,102.999,4,0.786
256,0.0107,0.733,176098,0.718,52Y5nYBQgqawttJxxtUv1e,0.0102,4,0.33,-7.149,0,Spotify,energetic,Motivation Mix,0.0376,122.993,4,0.206
257,0.0074,0.588,192000,0.83,49jQjsgh1bqjLW1UXGPIj2,0,5,0.146,-6.188,0,Spotify,energetic,Motivation Mix,0.0521,124.953,4,0.585
258,0.121,0.649,186094,0.82,6kRvtllePaPrrvftGsi9MS,0,4,0.0771,-3.812,1,Spotify,energetic,Motivation Mix,0.0558,128.096,4,0.349
259,0.03,0.587,194531,0.882,56oqWZUaA8ZmHQCH3lCRI3,0.116,0,0.195,-5.838,1,Spotify,energetic,Motivation Mix,0.0427,127.97,4,0.0653
260,0.00297,0.655,182813,0.794,2GkPTpFLY0NG8jrAHPoSnn,1.34E-05,6,0.1,-5.29,0,Spotify,energetic,Motivation Mix,0.0765,127.957,4,0.389
261,0.0111,0.572,164516,0.915,3eLdNmnRWr9gIyBcqTSSti,0,5,0.339,-4.451,0,Spotify,energetic,Motivation Mix,0.0625,123.919,4,0.678
262,0.000187,0.468,180000,0.83,16QhpULFOW9fE2yvXsJV6A,0,8,0.0875,-3.301,1,Spotify,energetic,Motivation Mix,0.0727,126.835,4,0.162
263,0.0635,0.647,192402,0.795,4Tvw0lweq9l2JPQKFbpbBQ,0,1,0.188,-3.548,0,Spotify,energetic,Motivation Mix,0.0372,127.992,4,0.409
264,0.0997,0.653,204591,0.757,2aXA9aQfrqaOi1Wy3NfSZI,0,3,0.242,-3.642,1,Spotify,energetic,Motivation Mix,0.0555,128.015,4,0.233
265,0.374,0.693,211362,0.575,14sOS5L36385FJ3OL8hew4,0,9,0.252,-6.998,1,Spotify,energetic,Motivation Mix,0.0801,117.999,4,0.492
266,0.091,0.687,127826,0.706,46W9iEjOg5nkMvb6lo4Jwz,0,4,0.124,-5.357,1,Spotify,energetic,Motivation Mix,0.0459,115.268,4,0.27
267,0.0205,0.722,213041,0.812,35mMXfym6C9VOTUVrcKKZp,2.51E-05,9,0.131,-3.352,0,Spotify,energetic,Motivation Mix,0.0924,124.909,4,0.657
268,0.00292,0.572,215238,0.934,4QAUGy6k7c3IOAhgWz52r7,0.0198,6,0.105,-5.053,0,Spotify,energetic,Motivation Mix,0.0446,125.948,4,0.204
269,0.0643,0.683,184564,0.785,23FHa9lYnG6Dr8OzombPkS,1.34E-05,7,0.177,-4.879,1,Spotify,energetic,Motivation Mix,0.037,122.997,4,0.581
270,0.0534,0.667,192089,0.635,1S7hEPenrIVKVTuEjtXKz9,0,6,0.0963,-5.924,1,Spotify,energetic,Motivation Mix,0.0365,119.948,4,0.217
271,0.00552,0.618,158602,0.767,3zECQWhwAEydeK9jUTPamo,0,5,0.147,-5.024,1,Spotify,energetic,Motivation Mix,0.0489,124.071,4,0.239
272,0.00943,0.659,201290,0.789,3UjzZGPd0fXIjtlKIBLVHg,4.17E-06,2,0.175,-4.505,0,Spotify,energetic,Motivation Mix,0.0506,123.971,4,0.475
273,0.247,0.657,195000,0.882,5ql2mP9FUhB3SgMzv2akuO,0.00202,0,0.112,-3.565,0,Spotify,energetic,Motivation Mix,0.0456,127.994,4,0.179
274,0.129,0.598,168387,0.526,7CHi4DtfK4heMlQaudCuHK,0,10,0.14,-8.659,0,Spotify,energetic,Motivation Mix,0.0415,123.935,4,0.529
275,0.21,0.584,161048,0.835,1IB1GFSTgmeecjscmAJ0lW,1.49E-06,7,0.126,-3.663,1,Spotify,energetic,Motivation Mix,0.0584,128.106,4,0.371
276,0.00444,0.705,264020,0.732,5t4JIJa8s8WPlKWoFi0Qsc,0.0021,2,0.0707,-7.582,1,Spotify,energetic,Motivation Mix,0.0964,127.988,4,0.402
277,0.0427,0.728,193137,0.848,4R7ZSlYoJOIaxHJFHszQCR,4.49E-06,5,0.118,-6.248,1,Spotify,energetic,Motivation Mix,0.185,124.993,4,0.612
278,0.0207,0.684,156168,0.95,3Mong1BzxMKwTZ0SbfLdcQ,1.25E-06,1,0.105,-2.588,0,Spotify,energetic,Motivation Mix,0.0809,125.974,4,0.436
279,0.166,0.567,182192,0.907,6zrkWFn28ep82mbAXsQn1k,0.000619,8,0.102,-3.154,1,Spotify,energetic,Motivation Mix,0.0498,130.048,4,0.242
280,0.276,0.692,195344,0.842,3EZFmxil8IXOIL0De8etDN,0,11,0.154,-4.689,1,Spotify,energetic,Motivation Mix,0.0643,113.009,4,0.649
281,0.215,0.779,208571,0.756,7MwoGAOLI3MnEC7mGFOYcW,2.48E-06,8,0.333,-4.669,1,Spotify,energetic,Motivation Mix,0.0887,125.988,4,0.795
282,0.0335,0.542,207619,0.903,6b1RNvAcJjQH73eZO4BLAB,4.83E-06,4,0.111,-2.419,0,Spotify,energetic,Motivation Mix,0.0434,127.936,4,0.367
283,0.13,0.69,183415,0.853,5GMJi8MANU80j7KyJvtZVw,5.94E-05,0,0.124,-6.114,0,Spotify,energetic,Motivation Mix,0.0441,123.025,4,0.347
284,0.000806,0.621,224762,0.773,0Y6Wr868JiyEmHckX9EkHt,0,8,0.303,-6.023,0,Spotify,energetic,Motivation Mix,0.162,126.088,4,0.287
285,0.00553,0.704,157000,0.888,5EpR6BqAnwR9PPl6sIrzGy,0.0011,11,0.079,-2.872,1,Spotify,energetic,Motivation Mix,0.0541,125.027,4,0.531
286,0.0653,0.587,176657,0.734,7Ga9ZSdPAcQXQvd1ObVFpm,0.000571,9,0.398,-4.558,1,Spotify,energetic,Motivation Mix,0.0407,125.848,4,0.401
287,0.0052,0.406,251446,0.91,2Y6I8OVTgvz1Yuch4oQJcO,0.00236,10,0.0783,-3.916,0,Spotify,energetic,Motivation Mix,0.0594,127.974,4,0.239
288,0.179,0.712,216774,0.871,5xBafmhrJzzMsd1dxErIbJ,1.94E-06,7,0.203,-3.571,0,Spotify,energetic,Motivation Mix,0.225,123.974,4,0.379
289,0.207,0.587,192000,0.85,5vckEy9NZ6kirDU4UX4bVl,0,11,0.64,-3.904,0,Spotify,energetic,Motivation Mix,0.0654,127.914,4,0.528
290,0.0399,0.744,192507,0.726,5HnAf2RIUvTmLfm75cVCQh,0,1,0.374,-4.675,1,Spotify,energetic,Motivation Mix,0.0463,121.985,4,0.687
291,0.0374,0.612,202148,0.888,1iaLcGW8ffLMPFSLSGn0Zs,6.95E-05,3,0.123,-3.796,1,Spotify,energetic,Motivation Mix,0.0603,127.92,4,0.189
292,0.0334,0.679,155080,0.909,1hr5Y2i4NlE3LPvQZ9Q5Ao,0,1,0.269,-2.929,1,Spotify,energetic,Motivation Mix,0.105,119.885,4,0.819
293,0.0365,0.744,159844,0.855,1EZVqwQszbqhILz8faJ28o,4.02E-05,9,0.24,-4.348,0,Spotify,energetic,Motivation Mix,0.066,127.957,4,0.716
294,0.149,0.71,224514,0.805,6PZYjJmUzrE3kNRjiC95bj,0.000257,4,0.0933,-5.992,1,Spotify,energetic,Motivation Mix,0.032,123.986,4,0.312
295,0.0668,0.654,156839,0.782,0Vct1PkjAYGH2X4iwNVR71,0,4,0.303,-5.179,0,Spotify,energetic,Motivation Mix,0.0494,150.078,4,0.349
296,0.0364,0.638,180952,0.75,31LLpb0q1phhd3sRxIsdLz,0,1,0.369,-5.244,0,Spotify,energetic,Motivation Mix,0.0754,125.958,4,0.65
297,0.069,0.494,187383,0.739,7DP18u679fMurjsUxuxMHu,0.000368,6,0.0664,-4.61,0,Spotify,energetic,Motivation Mix,0.0427,128.007,4,0.235
298,0.00524,0.61,189844,0.854,76kkAnqj73aaP5xkrfpWb4,1.25E-06,11,0.127,-5.118,1,Spotify,energetic,Motivation Mix,0.0928,127.953,4,0.576
299,0.244,0.68,211320,0.903,2p2GsIcE2GK25ysS0xDY6V,1.59E-06,10,0.274,-4.728,1,Spotify,energetic,Motivation Mix,0.0425,117.997,4,0.602
300,0.00826,0.619,174375,0.881,2Y3P9IFAeNGH9qTZDp9N6W,0.0941,5,0.0995,-4.087,0,Spotify,energetic,Motivation Mix,0.0335,128.036,4,0.534
301,0.025,0.494,217178,0.823,1r1AGkq5U0pBBcL9WUqkAh,0.00101,6,0.209,-3.877,1,Spotify,energetic,Motivation Mix,0.0813,128.037,4,0.291
302,0.0574,0.614,145039,0.98,6qTP59Amjny78Qd8zayuNW,2.51E-05,3,0.086,-3.61,1,Spotify,energetic,Motivation Mix,0.199,127.062,4,0.179
303,0.123,0.362,180840,0.921,1xK7enJZVdv37fnnxoZlPq,0,1,0.19,-3.815,0,Spotify,energetic,Motivation Mix,0.486,172.191,3,0.529
304,0.0473,0.789,147840,0.728,0HbPfCPmndvkevg4TjwcJQ,1.33E-05,1,0.334,-7.869,0,Spotify,energetic,Motivation Mix,0.129,124.995,4,0.645
305,0.0634,0.544,193297,0.88,6TgLQJ87xq6adrAU6HzaTW,0.0159,1,0.453,-4.917,0,Spotify,energetic,Motivation Mix,0.245,126.06,4,0.491
306,0.619,0.612,180938,0.68,3TSZpRzSEKL1dFfpd1JDoF,0,0,0.0786,-4.925,0,Spotify,energetic,Motivation Mix,0.0346,127.909,4,0.346
307,0.0161,0.574,214942,0.728,1rCcsYnmqbMYdkG7kS9GC5,1.42E-06,1,0.0851,-4.777,1,Spotify,energetic,Motivation Mix,0.062,125.047,4,0.266
308,0.113,0.597,173571,0.785,7gq9Mo03Zr417T2C5sgR03,0,4,0.336,-3.219,0,Spotify,energetic,Motivation Mix,0.04,126.002,4,0.575
309,0.00882,0.59,174811,0.677,2B5ub9OB8rZj5PqvsAwrKo,0.000147,0,0.157,-5.395,1,Spotify,energetic,Motivation Mix,0.0577,184.573,4,0.304
310,0.0149,0.631,192414,0.862,3JqpIjrQfmW68YkpxXWPL4,6.23E-05,8,0.103,-4.114,1,Spotify,energetic,Motivation Mix,0.0515,145.01,4,0.438
311,0.0536,0.553,152000,0.776,5TSC8x1GZNEaqtwC8YsVWx,1.24E-06,11,0.112,-4.371,1,Spotify,energetic,Motivation Mix,0.0388,128.123,4,0.339
312,0.762,0.743,215714,0.748,3PGYOWmCia5R4iLRnGHwyf,6.25E-05,0,0.0939,-4.822,1,Spotify,energetic,Motivation Mix,0.0519,126.086,4,0.476
313,0.00649,0.63,214619,0.808,1n0R2OhsCJSRzPOhzuEUc0,1.30E-05,3,0.0762,-5.324,1,Spotify,energetic,Motivation Mix,0.0417,130.041,4,0.394
314,0.0312,0.797,166452,0.86,6iW38RGqdDGOofmz2HeXLW,0.0137,10,0.334,-4.38,0,Spotify,energetic,Motivation Mix,0.0413,124.033,4,0.192
315,0.0105,0.601,183307,0.813,6bERyJwcB3qHDZMnT6Wy9p,0,9,0.125,-5.233,0,Spotify,energetic,Motivation Mix,0.0624,127.18,4,0.384
316,0.0149,0.737,208474,0.828,0qaWEvPkts34WF68r8Dzx9,0.000583,11,0.0862,-4.711,1,Spotify,energetic,Motivation Mix,0.0396,124.052,4,0.517
317,0.0129,0.414,230762,0.486,4ut5G4rgB1ClpMTMfjoIuy,0,6,0.111,-6.431,0,Spotify,energetic,Motivation Mix,0.0311,128.038,4,0.368
318,0.0976,0.621,181040,0.898,4fC6tDEFmSBBCRBUOPeQ8b,1.08E-05,10,0.404,-4.569,1,Spotify,energetic,Motivation Mix,0.0401,124.018,4,0.332
319,0.101,0.52,167977,0.798,4jp4Z02kzzg8gK0NmDGgml,0,6,0.0932,-5.498,0,Spotify,energetic,Motivation Mix,0.0391,101.944,4,0.168
