,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
36,energetic,Spotify,Pumped Pop,0.318759921,0.111981209,-2.94394246,0.111981209,-30.34871429,237.1324362,0.318680785,1.50E-05
37,energetic,Spotify,Pumped Pop,0.284797619,0.089767291,2.253753968,0.089767291,-22.12245238,64.61374538,0.28851324,2.29E-06
38,energetic,Spotify,Pumped Pop,0.297244048,0.087542547,5.541894841,0.087542547,-26.87021429,185.3185566,0.28150992,0.008909444
39,energetic,Spotify,Pumped Pop,0.581293651,0.067392073,23.23118452,0.067392073,-36.63945238,102.3106462,0.3194568,8.41E-06
40,energetic,Spotify,Pumped Pop,0.348855159,0.103266554,0.908634921,0.103266554,-19.03928571,198.1040085,0.24181828,6.47E-06
41,energetic,Spotify,Pumped Pop,0.30452381,0.09046361,10.26165079,0.09046361,-26.44757143,144.6523649,0.29588384,4.51E-05
42,energetic,Spotify,Pumped Pop,0.347365079,0.085412248,16.81814087,0.085412248,-17.67038095,169.5123231,0.31267624,2.33E-06
43,energetic,Spotify,Pumped Pop,0.328045635,0.090307646,21.53235516,0.090307646,-31.16433333,93.63202681,0.34936644,0.000294878
44,energetic,Spotify,Pumped Pop,0.232136905,0.094789514,5.708055556,0.094789514,-23.44842857,35.74997089,0.27073176,1.09E-05
45,energetic,Spotify,Pumped Pop,0.37506746,0.100685037,2.618878968,0.100685037,-20.84514286,90.98644174,0.19396056,4.55E-06
46,energetic,Spotify,Pumped Pop,0.278287698,0.086296217,4.112289683,0.086296217,-27.50290476,83.58351409,0.30000784,1.23E-06
47,energetic,Spotify,Pumped Pop,0.293347222,0.127655034,-2.237349206,0.127655034,-32.52840476,131.1049805,0.29122588,1.03E-05
48,energetic,Spotify,Pumped Pop,0.309640873,0.094159897,7.455593254,0.094159897,-20.70280952,92.24527943,0.2143148,1.76E-06
49,energetic,Spotify,Pumped Pop,0.249293651,0.0875635,18.12477183,0.0875635,-28.51535714,244.8608988,0.2057562,0.001742169
50,energetic,Spotify,Pumped Pop,0.230621032,0.097239512,9.245690476,0.097239512,-19.52771429,99.7034544,0.17537784,1.14E-06
51,energetic,Spotify,Pumped Pop,0.449498016,0.102742831,6.792087302,0.102742831,-25.03466667,154.8227128,0.27774808,2.93E-06
52,energetic,Spotify,Pumped Pop,0.295577381,0.094090451,15.51303571,0.094090451,-15.62269048,113.4531439,0.27274888,2.10E-05
53,energetic,Spotify,Pumped Pop,0.323142857,0.091085665,4.228039683,0.091085665,-20.96519048,97.41626318,0.25262852,1.34E-05
54,energetic,Spotify,Pumped Pop,0.280069444,0.105485981,-3.495805556,0.105485981,-25.47966667,101.3802924,0.28517292,2.30E-05
55,energetic,Spotify,Pumped Pop,0.218742063,0.084071739,-4.256640873,0.084071739,-22.3437619,83.7680238,0.28840496,1.06E-05
56,energetic,Spotify,Pumped Pop,0.2545,0.100500493,7.954206349,0.100500493,-22.2787619,140.2062742,0.23083028,2.25E-06
57,energetic,Spotify,Pumped Pop,0.243531746,0.094754297,4.156077381,0.094754297,-27.05135714,113.3764091,0.32736244,1.78E-05
58,energetic,Spotify,Pumped Pop,0.22818254,0.100946766,0.143160714,0.100946766,-41.89421429,32.62296007,0.33448196,3.55E-05
59,energetic,Spotify,Pumped Pop,0.288367063,0.093286945,7.356674603,0.093286945,-20.04780952,109.0577074,0.35003144,0.000273872
60,energetic,Spotify,Pumped Pop,0.28940873,0.100897288,-11.42430754,0.100897288,-30.8132381,125.7897229,0.35303897,3.38E-06
61,energetic,Spotify,Pumped Pop,0.278819444,0.088909627,8.49084127,0.088909627,-20.3582619,82.29271054,0.295914,0.000105904
62,energetic,Spotify,Pumped Pop,0.239702381,0.099012253,-8.715011905,0.099012253,-28.38519048,66.29530435,0.24003216,2.33E-06
63,energetic,Spotify,Pumped Pop,0.287037698,0.084041504,-5.523071429,0.084041504,-24.689,97.813654,0.30582464,4.93E-06
64,energetic,Spotify,Pumped Pop,0.223259921,0.090763843,6.824265873,0.090763843,-33.57640476,256.2312037,0.21739424,7.55E-07
65,energetic,Spotify,Pumped Pop,0.271835317,0.086567223,12.19670238,0.086567223,-20.06388095,69.5893645,0.25408304,1.32E-05
66,energetic,Spotify,Pumped Pop,0.310470238,0.098081271,7.591077381,0.098081271,-27.42838095,293.8338256,0.2417468,3.22E-06
67,energetic,Spotify,Pumped Pop,0.272121032,0.094011224,5.764803571,0.094011224,-29.86388095,90.42189581,0.30688126,0.010563805
68,energetic,Spotify,Pumped Pop,0.369384921,0.121358488,-10.50660516,0.121358488,-31.17354762,104.0401852,0.26091716,6.47E-07
69,energetic,Spotify,Pumped Pop,0.30696627,0.096265206,7.122410714,0.096265206,-23.87540476,122.5319184,0.26034004,1.10E-05
70,energetic,Spotify,Pumped Pop,0.304529762,0.077221633,-4.017617063,0.077221633,-30.52740476,19.40950508,0.2083396,1.78E-06
71,energetic,Spotify,Pumped Pop,0.26272619,0.109669615,-3.523654762,0.109669615,-41.34169048,208.0440213,0.1685526,8.14E-07
72,energetic,Spotify,Pumped Pop,0.218309524,0.093245721,-12.09199603,0.093245721,-32.85214286,111.9854093,0.28499304,0.009070136
73,energetic,Spotify,Pumped Pop,0.303849206,0.090849961,3.896563492,0.090849961,-23.51492857,216.7188688,0.2780552,7.51E-06
74,energetic,Spotify,Pumped Pop,0.305271825,0.10781365,-7.480714286,0.10781365,-23.84152381,103.9153271,0.25903832,0.007496
75,energetic,Spotify,Pumped Pop,0.215281746,0.0786766,8.225644841,0.0786766,-29.04985714,142.3926948,0.30046476,1.58E-05
76,energetic,Spotify,Pumped Pop,0.266230159,0.099862945,-2.70046627,0.099862945,-29.4712381,69.63722658,0.3092248,3.37E-05
77,energetic,Spotify,Pumped Pop,0.311916667,0.101859914,6.803990079,0.101859914,-27.3562619,113.5057695,0.29413936,1.01E-06
78,energetic,Spotify,Pumped Pop,0.280490079,0.094576231,8.271095238,0.094576231,-29.23102381,210.4629298,0.300422,2.39E-05
79,energetic,Spotify,Pumped Pop,0.25525,0.084733234,-0.941386905,0.084733234,-22.82557143,27.5056043,0.30000292,3.16E-06
80,energetic,Spotify,Pumped Pop,0.236529762,0.090318619,0.108684524,0.090318619,-23.5562619,77.80055405,0.20751604,7.39E-06
81,energetic,Spotify,Pumped Pop,0.244123016,0.100315202,0.465688492,0.100315202,-21.99583333,129.2528347,0.28682668,1.49E-05
82,energetic,Spotify,Pumped Pop,0.251420635,0.101854837,-3.136152778,0.101854837,-25.74442857,89.13117406,0.2422972,2.14E-05
83,energetic,Spotify,Pumped Pop,0.232996032,0.089150115,-4.630130952,0.089150115,-31.3322381,85.74297692,0.1612346,1.39E-06
84,energetic,Spotify,Pumped Pop,0.322434524,0.104523829,4.819001984,0.104523829,-23.9057619,112.6644235,0.23255408,6.86E-07
85,energetic,Spotify,Pumped Pop,0.206005952,0.080264658,4.381906746,0.080264658,-17.85609524,109.2646429,0.400100917,3.82E-06
86,energetic,Spotify,Pumped Pop,0.211353175,0.08391275,-6.236380952,0.08391275,-25.61252381,84.9232604,0.267877,8.46E-06
87,energetic,Spotify,Pumped Pop,0.275220238,0.090311484,13.36750198,0.090311484,-26.7955,149.3475155,0.28577624,7.01E-06
88,energetic,Spotify,Pumped Pop,0.239652778,0.093317758,4.946345238,0.093317758,-24.26685714,80.01810339,0.30003824,2.04E-06
89,energetic,Spotify,Pumped Pop,0.238702381,0.08622011,-0.410138889,0.08622011,-23.95121429,36.37796783,0.2520924,3.59E-06
90,energetic,Spotify,Pumped Pop,0.286970238,0.084682959,-2.307204365,0.084682959,-24.50421429,83.6760251,0.24789228,1.54E-05
91,energetic,Spotify,Power Workout,0.196136905,0.101341502,0.977988095,0.101341502,-34.9142381,45.32476219,0.18453104,1.26E-05
92,energetic,Spotify,Power Workout,0.316589286,0.085405578,13.53882937,0.085405578,-35.1157381,11.72923869,0.30902104,6.62E-06
93,energetic,Spotify,Power Workout,0.381728175,0.092915025,15.94993651,0.092915025,-25.91066667,55.90193672,0.20688588,7.82E-07
94,energetic,Spotify,Power Workout,0.287087302,0.108578625,-3.639670635,0.108578625,-30.59783333,57.96629717,0.30300436,5.79E-07
95,energetic,Spotify,Power Workout,0.264926587,0.099083623,1.59655754,0.099083623,-21.78069048,50.67958763,0.23758334,0.006295048
96,energetic,Spotify,Power Workout,0.253744048,0.098284974,-5.216861111,0.098284974,-23.12054762,24.40023533,0.29901852,8.15E-06
97,energetic,Spotify,Power Workout,0.296013889,0.094579044,26.77310317,0.094579044,-34.06552381,56.59649874,0.30686004,1.30E-05
98,energetic,Spotify,Power Workout,0.275892857,0.110304251,-8.738128968,0.110304251,-25.77497619,9.126636951,0.39123308,3.32E-05
99,energetic,Spotify,Power Workout,0.283521825,0.094556878,14.30283333,0.094556878,-33.45519048,86.79032538,0.20976336,1.16E-06
100,energetic,Spotify,Power Workout,0.298325397,0.114291401,-0.012900794,0.114291401,-19.74114286,101.0285545,0.19480064,1.72E-06
101,energetic,Spotify,Power Workout,0.260992063,0.099305606,17.00102183,0.099305606,-25.87747619,87.96482952,0.348839,1.10E-06
102,energetic,Spotify,Power Workout,0.322535714,0.080822937,11.93356548,0.080822937,-27.43369048,55.16322085,0.25628952,1.31E-06
103,energetic,Spotify,Power Workout,0.332285714,0.110127314,18.58351984,0.110127314,-26.80511905,99.4612382,0.26785472,1.60E-06
104,energetic,Spotify,Power Workout,0.25944246,0.091419834,1.379281746,0.091419834,-28.1595,23.6431644,0.19314344,6.18E-06
105,energetic,Spotify,Power Workout,0.35789881,0.10712157,10.96400794,0.10712157,-22.76452381,93.90538499,0.27780568,7.68E-07
106,energetic,Spotify,Power Workout,0.281345238,0.083963232,2.359375,0.083963232,-27.52895238,46.05464068,0.23383384,5.27E-06
107,energetic,Spotify,Power Workout,0.251200397,0.094145846,5.088954365,0.094145846,-23.58511905,77.68021386,0.24996956,1.03E-06
108,energetic,Spotify,Power Workout,0.238623016,0.095477559,2.838644841,0.095477559,-25.29861905,16.90275697,0.23089482,0.005938109
109,energetic,Spotify,Power Workout,0.389575397,0.104657986,4.495486111,0.104657986,-25.68771429,118.2469881,0.17746788,1.75E-06
110,energetic,Spotify,Power Workout,0.33815873,0.114477358,-24.00685119,0.114477358,-30.51609524,24.51833506,0.1936096,1.16E-06
111,energetic,Spotify,Power Workout,0.280117063,0.081819559,4.519940476,0.081819559,-27.63416667,41.14952658,0.3280198,0.003372671
112,energetic,Spotify,Power Workout,0.276027778,0.112144087,32.12008135,0.112144087,-26.27964286,118.9503967,0.28572596,8.13E-07
113,energetic,Spotify,Power Workout,0.33034127,0.085086237,13.83742063,0.085086237,-13.10152381,7.378545963,0.19385784,1.19E-05
114,energetic,Spotify,Power Workout,0.290609127,0.096322887,4.835138889,0.096322887,-37.63042857,91.93286464,0.2190228,9.35E-07
115,energetic,Spotify,Power Workout,0.300795635,0.105156266,1.975799603,0.105156266,-27.90945238,113.1648348,0.25045556,6.35E-06
116,energetic,Spotify,Power Workout,0.25214881,0.094631546,5.787287698,0.094631546,-25.99002381,122.3832425,0.22472958,0.005624562
117,energetic,Spotify,Power Workout,0.336946429,0.124782166,-11.63110714,0.124782166,-26.95385714,109.5543955,0.3061954,1.77E-06
118,energetic,Spotify,Power Workout,0.26646627,0.090797255,4.068984127,0.090797255,-25.89852381,43.00232191,0.23078492,1.46E-06
119,energetic,Spotify,Power Workout,0.451378968,0.070983715,11.44134722,0.070983715,-21.69852381,48.36993177,0.19999212,3.51E-06
120,energetic,Spotify,Power Workout,0.340813492,0.098213086,19.27176984,0.098213086,-25.5482619,136.5989923,0.23996664,4.30E-06
121,energetic,Spotify,Power Workout,0.321537698,0.10219535,6.407904762,0.10219535,-20.00752381,22.71417587,0.352817268,2.03E-05
122,energetic,Spotify,Power Workout,0.237345238,0.102346894,22.7181746,0.102346894,-26.571,70.04581985,0.29998348,1.81E-06
123,energetic,Spotify,Power Workout,0.29419246,0.091964211,7.880007937,0.091964211,-19.17283333,41.16382809,0.25195996,2.63E-06
124,energetic,Spotify,Power Workout,0.321390873,0.105901451,12.0222123,0.105901451,-32.43414286,179.4071283,0.20135576,3.14E-07
125,energetic,Spotify,Power Workout,0.407529762,0.076137009,4.801329365,0.076137009,-38.1952619,82.04538766,0.2097666,1.13E-06
126,energetic,Spotify,Power Workout,0.253992063,0.13252398,-12.443625,0.13252398,-27.52328571,37.81825294,0.24197972,0.006520895
127,energetic,Spotify,Power Workout,0.28397619,0.097358449,12.42027183,0.097358449,-33.5512381,97.49217814,0.23030188,4.81E-06
128,energetic,Spotify,Power Workout,0.283174603,0.08892158,7.267630952,0.08892158,-29.28678571,62.78359295,0.20721868,3.22E-06
129,energetic,Spotify,Power Workout,0.29534127,0.092402989,0.943918651,0.092402989,-23.31738095,99.44473127,0.27723736,5.25E-06
130,energetic,Spotify,Power Workout,0.381609127,0.099481511,8.134289683,0.099481511,-18.00645238,6.893997229,0.1828976,3.47E-07
131,energetic,Spotify,Power Workout,0.355384921,0.120634416,-5.413660714,0.120634416,-25.23442857,127.8749133,0.28306336,1.41E-06
132,energetic,Spotify,Power Workout,0.255253968,0.10459491,-10.21499405,0.10459491,-32.12080952,76.08499772,0.30926476,1.07E-06
133,energetic,Spotify,Power Workout,0.260857143,0.095468966,13.75170437,0.095468966,-31.00319048,224.9455086,0.30575884,2.00E-05
134,energetic,Spotify,Power Workout,0.417507937,0.077751551,18.24941865,0.077751551,-24.78611905,84.17221762,0.2941085,5.85E-06
135,energetic,Spotify,Power Workout,0.40155754,0.087885225,9.279823413,0.087885225,-25.86830952,28.22321163,0.3886348,2.73E-06
136,energetic,Spotify,Power Workout,0.345880952,0.110340527,27.92665079,0.110340527,-33.77780952,143.6858846,0.35292164,2.71E-05
137,energetic,Spotify,Power Workout,0.370271825,0.079226385,-2.711809524,0.079226385,-25.01754762,120.7418869,0.35742564,5.98E-06
138,energetic,Spotify,Power Workout,0.406496032,0.085896298,15.22030357,0.085896298,-27.61507143,96.59092236,0.21544446,0.005186704
139,energetic,Spotify,Power Workout,0.359623016,0.105209854,16.5879504,0.105209854,-28.93642857,94.14977874,0.319191474,6.99E-07
140,energetic,Spotify,Power Workout,0.533121032,0.070302508,17.16776587,0.070302508,-24.76454762,85.93883391,0.21212534,0.005022806
141,energetic,Spotify,Locked In,0.316589286,0.085405578,13.53882937,0.085405578,-35.1157381,11.72923869,0.30902104,6.62E-06
142,energetic,Spotify,Locked In,0.196136905,0.101341502,0.977988095,0.101341502,-34.9142381,45.32476219,0.18453104,1.26E-05
143,energetic,Spotify,Locked In,0.381728175,0.092915025,15.94993651,0.092915025,-25.91066667,55.90193672,0.20688588,7.82E-07
144,energetic,Spotify,Locked In,0.255253968,0.10459491,-10.21499405,0.10459491,-32.12080952,76.08499772,0.30926476,1.07E-06
145,energetic,Spotify,Locked In,0.217119048,0.08530261,13.59206944,0.08530261,-25.67704762,120.6284304,0.30621664,2.08E-05
146,energetic,Spotify,Locked In,0.264926587,0.099083623,1.59655754,0.099083623,-21.78069048,50.67958763,0.23758334,0.006295048
147,energetic,Spotify,Locked In,0.253744048,0.098284974,-5.216861111,0.098284974,-23.12054762,24.40023533,0.29901852,8.15E-06
148,energetic,Spotify,Locked In,0.287087302,0.108578625,-3.639670635,0.108578625,-30.59783333,57.96629717,0.30300436,5.79E-07
149,energetic,Spotify,Locked In,0.322535714,0.080822937,11.93356548,0.080822937,-27.43369048,55.16322085,0.25628952,1.31E-06
150,energetic,Spotify,Locked In,0.331214286,0.132690976,-10.27258929,0.132690976,-27.65659524,89.05169556,0.27806536,0.001483763
151,energetic,Spotify,Locked In,0.331670635,0.092232368,11.35003571,0.092232368,-33.93554762,153.2569511,0.24190824,2.72E-06
152,energetic,Spotify,Locked In,0.29831746,0.102901911,16.46955754,0.102901911,-25.01278571,103.3667653,0.26783768,1.38E-06
153,energetic,Spotify,Locked In,0.304293651,0.089445782,-8.119857143,0.089445782,-29.22142857,41.41153664,0.36762512,5.20E-06
154,energetic,Spotify,Locked In,0.319138889,0.097859118,8.149186508,0.097859118,-21.61395238,128.6168233,0.18750496,1.52E-06
155,energetic,Spotify,Locked In,0.217986111,0.092358491,-7.288930556,0.092358491,-32.65438095,33.84902249,0.29978656,1.94E-06
156,energetic,Spotify,Locked In,0.252732143,0.090374073,5.982236111,0.090374073,-25.11961905,104.9161366,0.21594072,0.001672259
157,energetic,Spotify,Locked In,0.238623016,0.095477559,2.838644841,0.095477559,-25.29861905,16.90275697,0.23089482,0.005938109
158,energetic,Spotify,Locked In,0.260992063,0.099305606,17.00102183,0.099305606,-25.87747619,87.96482952,0.348839,1.10E-06
159,energetic,Spotify,Locked In,0.394357143,0.088634723,19.06753373,0.088634723,-31.11638095,69.15089722,0.26785248,1.00E-06
160,energetic,Spotify,Locked In,0.351755952,0.093621517,10.07906746,0.093621517,-28.77116667,159.710852,0.398377178,1.90E-05
161,energetic,Spotify,Locked In,0.240172619,0.08943761,12.38330159,0.08943761,-24.89395238,72.48823522,0.22219508,0.005499395
162,energetic,Spotify,Locked In,0.251200397,0.094145846,5.088954365,0.094145846,-23.58511905,77.68021386,0.24996956,1.03E-06
163,energetic,Spotify,Locked In,0.25081746,0.084724678,36.25698611,0.084724678,-23.14097619,28.68916398,0.14844836,1.48E-06
164,energetic,Spotify,Locked In,0.311230159,0.105675144,-4.450160714,0.105675144,-20.14283333,41.83911819,0.21425748,1.73E-06
165,energetic,Spotify,Locked In,0.325349206,0.114556037,-7.743706349,0.114556037,-24.12690476,120.2721387,0.19229764,1.87E-06
166,energetic,Spotify,Locked In,0.265644841,0.087102357,10.14829762,0.087102357,-31.26230952,44.66597451,0.357062944,4.11E-06
167,energetic,Spotify,Locked In,0.209414683,0.080898708,2.40405754,0.080898708,-17.6307619,72.33972292,0.28846496,4.10E-06
168,energetic,Spotify,Locked In,0.290609127,0.096322887,4.835138889,0.096322887,-37.63042857,91.93286464,0.2190228,9.35E-07
169,energetic,Spotify,Locked In,0.274037698,0.094551607,0.895954365,0.094551607,-24.14883333,66.0346379,0.357160591,2.25E-06
170,energetic,Spotify,Locked In,0.296361111,0.089898557,6.734029762,0.089898557,-28.71945238,51.07142533,0.21739304,1.65E-06
171,energetic,Spotify,Locked In,0.385198413,0.094138648,18.3099246,0.094138648,-30.37435714,139.8559628,0.16663212,1.72E-06
172,energetic,Spotify,Locked In,0.278906746,0.099792534,4.345948413,0.099792534,-27.68428571,76.41365026,0.26085572,3.02E-06
173,energetic,Spotify,Locked In,0.346333333,0.096627237,3.629295635,0.096627237,-14.95154762,24.48207401,0.16670076,2.08E-06
174,energetic,Spotify,Locked In,0.224638889,0.089214736,-1.770755952,0.089214736,-22.14916667,109.0431146,0.18745088,1.00E-05
175,energetic,Spotify,Locked In,0.35789881,0.10712157,10.96400794,0.10712157,-22.76452381,93.90538499,0.27780568,7.68E-07
176,energetic,Spotify,Locked In,0.374710317,0.110219284,33.3069127,0.110219284,-31.07733333,169.4403548,0.20150776,0.004541732
177,energetic,Spotify,Locked In,0.301678571,0.102583988,16.16594841,0.102583988,-22.91892857,107.4964623,0.2040744,2.07E-06
178,energetic,Spotify,Locked In,0.253623016,0.09014649,-1.88247619,0.09014649,-26.44816667,38.13274995,0.34088284,9.97E-06
179,energetic,Spotify,Locked In,0.29419246,0.091964211,7.880007937,0.091964211,-19.17283333,41.16382809,0.25195996,2.63E-06
180,energetic,Spotify,Locked In,0.365950397,0.078269558,15.00435913,0.078269558,-18.62642857,118.68928,0.324298264,1.18E-06
181,energetic,Spotify,Locked In,0.300795635,0.105156266,1.975799603,0.105156266,-27.90945238,113.1648348,0.25045556,6.35E-06
182,energetic,Spotify,Locked In,0.360329365,0.089183533,14.14081746,0.089183533,-24.9077619,75.18733433,0.3776731,0.015955024
183,energetic,Spotify,Locked In,0.341626984,0.10772903,27.92572024,0.10772903,-33.77759524,143.6902865,0.35292152,2.78E-05
184,energetic,Spotify,Locked In,0.290724206,0.089330665,-0.331918651,0.089330665,-22.3555,90.82791177,0.2969938,1.51E-06
185,energetic,Spotify,Locked In,0.297259921,0.094955334,-8.84775,0.094955334,-26.47316667,129.9425476,0.21775952,0.005333701
186,energetic,Spotify,Locked In,0.285406746,0.093250989,19.25322817,0.093250989,-23.27909524,99.68335965,0.2503506,1.19E-05
187,energetic,Spotify,Locked In,0.224946429,0.089370588,3.496186508,0.089370588,-26.92833333,78.43072857,0.21429788,1.00E-06
188,energetic,Spotify,Locked In,0.208763889,0.091097847,9.490626984,0.091097847,-32.08690476,69.16101794,0.21469356,6.04E-06
189,energetic,Spotify,Locked In,0.319720238,0.093243438,2.833595238,0.093243438,-27.27121429,38.48578905,0.35155634,0.013762749
190,energetic,Spotify,Locked In,0.472263889,0.081510147,15.55615873,0.081510147,-52.17059524,61.28692249,0.19999656,7.76E-07
191,energetic,Spotify,Locked In,0.253992063,0.13252398,-12.443625,0.13252398,-27.52328571,37.81825294,0.24197972,0.006520895
192,energetic,Spotify,Locked In,0.355361111,0.106371396,-4.149394841,0.106371396,-30.48057143,86.92141435,0.16334824,5.38E-06
193,energetic,Spotify,Locked In,0.321537698,0.10219535,6.407904762,0.10219535,-20.00752381,22.71417587,0.352817268,2.03E-05
194,energetic,Spotify,Locked In,0.331009921,0.101477739,43.02026984,0.101477739,-25.89642857,73.13960254,0.30119832,1.50E-05
195,energetic,Spotify,Locked In,0.313125,0.110168968,-2.97393254,0.110168968,-27.24811905,132.2668072,0.22637532,0.005715817
196,energetic,Spotify,Locked In,0.230964286,0.082048341,23.92131746,0.082048341,-29.504,63.07661922,0.187512,1.71E-06
197,energetic,Spotify,Locked In,0.282414683,0.089368454,19.56829563,0.089368454,-25.82057143,132.7809197,0.15625728,7.70E-07
198,energetic,Spotify,Locked In,0.371753968,0.083500369,21.68163294,0.083500369,-22.97435714,134.2778141,0.2501976,4.70E-06
199,energetic,Spotify,Locked In,0.319265873,0.08665575,13.06881151,0.08665575,-22.29633333,15.68136247,0.34883564,2.14E-06
200,energetic,Spotify,Locked In,0.381609127,0.099481511,8.134289683,0.099481511,-18.00645238,6.893997229,0.1828976,3.47E-07
201,energetic,Spotify,Locked In,0.266224206,0.088292628,10.73009524,0.088292628,-29.43742857,48.24597928,0.3568412,6.84E-06
202,energetic,Spotify,Locked In,0.237345238,0.102346894,22.7181746,0.102346894,-26.571,70.04581985,0.29998348,1.81E-06
203,energetic,Spotify,Locked In,0.269255952,0.115492421,5.091065476,0.115492421,-23.65228571,33.64063172,0.23390428,1.62E-05
204,energetic,Spotify,Locked In,0.301132937,0.099165622,12.08892659,0.099165622,-19.90778571,120.3388293,0.28679668,0.010654434
205,energetic,Spotify,Locked In,0.301353175,0.101102758,6.143347222,0.101102758,-24.53528571,111.1506463,0.20687388,9.81E-07
206,energetic,Spotify,Locked In,0.331674603,0.083076192,11.77515873,0.083076192,-29.88771429,61.78583762,0.23111414,0.005961241
207,energetic,Spotify,Locked In,0.310878968,0.100889295,15.32184325,0.100889295,-26.8565,79.59235977,0.37855702,0.016061265
208,energetic,Spotify,Locked In,0.397355159,0.079781112,13.38146825,0.079781112,-26.23909524,25.12164511,0.18520624,1.66E-06
209,energetic,Spotify,Locked In,0.28118254,0.102439342,-26.38988492,0.102439342,-32.292,68.00412439,0.29999172,1.04E-06
210,energetic,Spotify,Locked In,0.257531746,0.098702556,-8.897894841,0.098702556,-28.07752381,26.28787972,0.19735224,2.98E-06
211,energetic,Spotify,Locked In,0.351446429,0.096041981,0.846759921,0.096041981,-22.70516667,89.701226,0.22737732,5.04E-06
212,energetic,Spotify,Locked In,0.351186508,0.12542276,16.01935317,0.12542276,-22.21988095,115.8432001,0.312612845,1.42E-06
213,energetic,Spotify,Locked In,0.430347222,0.087486263,19.06034722,0.087486263,-16.6455,87.51986884,0.30534224,4.54E-05
214,energetic,Spotify,Locked In,0.389575397,0.104657986,4.495486111,0.104657986,-25.68771429,118.2469881,0.17746788,1.75E-06
215,energetic,Spotify,Locked In,0.200095238,0.09250586,7.02381746,0.09250586,-34.16547619,102.1399117,0.18184908,4.42E-07
216,energetic,Spotify,Locked In,0.533121032,0.070302508,17.16776587,0.070302508,-24.76454762,85.93883391,0.21212534,0.005022806
217,energetic,Spotify,Locked In,0.365732143,0.098866817,7.337700397,0.098866817,-20.32369048,92.702399,0.2221896,1.18E-06
218,energetic,Spotify,Locked In,0.349628968,0.121558783,-7.995154762,0.121558783,-23.68495238,92.54306117,0.29939988,1.02E-05
219,energetic,Spotify,Locked In,0.273128968,0.082417051,34.67350595,0.082417051,-17.60371429,4.304189233,0.2307228,3.55E-06
220,energetic,Spotify,Locked In,0.33771627,0.082336049,14.10635913,0.082336049,-25.78169048,46.21371885,0.31603324,2.08E-05
221,energetic,Spotify,Locked In,0.363438492,0.077309845,7.855244048,0.077309845,-39.41538095,109.7225681,0.27145948,3.39E-07
222,energetic,Spotify,Locked In,0.341884921,0.103700384,10.63289087,0.103700384,-20.9637619,100.3362795,0.23116188,4.79E-06
223,energetic,Spotify,Locked In,0.208928571,0.093936253,4.553244048,0.093936253,-32.88292857,65.24888826,0.32264308,6.08E-06
224,energetic,Spotify,Locked In,0.291416667,0.103237969,2.026259921,0.103237969,-30.19816667,148.6485181,0.285832752,3.99E-06
225,energetic,Spotify,Locked In,0.359422619,0.149406547,-26.13581944,0.149406547,-32.63511905,35.11232845,0.17339848,1.75E-06
226,energetic,Spotify,Locked In,0.250255952,0.088355837,32.69216667,0.088355837,-34.13835714,32.61580536,0.1961058,6.34E-07
227,energetic,Spotify,Locked In,0.212644841,0.090708226,-22.12496032,0.090708226,-29.84290476,47.32160326,0.21429376,2.01E-06
228,energetic,Spotify,Locked In,0.54243254,0.099102361,29.17900198,0.099102361,-34.33257143,25.91345601,0.1764482,7.93E-07
229,energetic,Spotify,Locked In,0.369450397,0.110398383,-8.096220238,0.110398383,-26.47297619,68.51676827,0.33727879,2.81E-06
230,energetic,Spotify,Locked In,0.335019841,0.090059184,10.86058929,0.090059184,-25.30585714,83.1665812,0.18989408,8.46E-07
231,energetic,Spotify,Locked In,0.253775794,0.097676659,-1.13146627,0.097676659,-36.05311905,54.4466225,0.31572512,2.46E-06
232,energetic,Spotify,Locked In,0.313813492,0.086143218,14.68854167,0.086143218,-9.663190476,8.955972256,0.395905132,0.017566762
233,energetic,Spotify,Locked In,0.293714286,0.086993,8.751571429,0.086993,-25.60557143,58.64322664,0.19423406,0.004208543
234,energetic,Spotify,Locked In,0.354748016,0.106463425,-4.238011905,0.106463425,-25.39728571,12.87427406,0.21429928,5.14E-07
235,energetic,Spotify,Locked In,0.33847619,0.093380648,6.828638889,0.093380648,-28.44619048,100.2915705,0.341332746,1.26E-05
236,energetic,Spotify,Locked In,0.249263889,0.115172875,-15.02903968,0.115172875,-28.84319048,45.55698821,0.2190158,9.46E-07
237,energetic,Spotify,Locked In,0.37560119,0.082242479,19.21889087,0.082242479,-20.71959524,29.06593454,0.23575852,9.55E-06
238,energetic,Spotify,Locked In,0.298694444,0.090232547,23.49635714,0.090232547,-26.87864286,173.8998787,0.24002192,1.16E-06
239,energetic,Spotify,Locked In,0.291142857,0.094391383,7.795839286,0.094391383,-32.356,57.4490882,0.390169888,0.016909451
240,energetic,Spotify,Locked In,0.417507937,0.077751551,18.24941865,0.077751551,-24.78611905,84.17221762,0.2941085,5.85E-06
241,energetic,Spotify,Motivation Mix,0.350144841,0.100629802,-2.442083333,0.100629802,-26.29392857,128.9098555,0.24001372,1.11E-06
242,energetic,Spotify,Motivation Mix,0.269212302,0.083273523,11.99568651,0.083273523,-21.67702381,147.579113,0.24174424,4.99E-06
